Order ID,Product ID,Unit quantity,Weight
1447173873.7,1682805,283,0.859149747995658
1447163978.7,1682805,284,3.69434391638133
1447206418.7,1682805,256,0.859149747995658
1447167256.7,1682805,254,0.515489848797394
1447221859.7,1682805,336,3.78025889118089
1447182265.7,1682805,286,0.859149747995658
1447258967.7,1682757,358,7.26663659112602
1447182266.7,1682757,267,0.835245585186899
1447225247.7,1682757,266,1.00229470222428
1447258860.7,1682757,270,1.6704911703738
1447147915.7,1682757,362,3.25745778222891
1447173357.7,1682793,293,1.75379860566505
1447221951.7,1682793,301,0.404722755153472
1447222997.7,1682754,360,2.60186503067485
1447203028.7,1682754,308,0.0634601226993865
1447225246.7,1682754,257,1.07882208588957
1447407450.7,1682754,279,0.0634601226993865
1447258859.7,1682754,305,0.380760736196319
1447404685.7,1682754,283,0.761521472392638
1447364453.7,1682754,335,0.126920245398773
1447246607.7,1682754,242,0.126920245398773
1447152364.7,1677891,1037,2.49357368527919
1447213235.7,1677891,2990,8.95569965482233
1447168871.7,1677891,1697,4.76226274111675
1447327935.7,1677891,1584,4.25296519796954
1447327936.7,1677891,3299,9.9213807106599
1447273033.7,1677891,1939,5.34762420304568
1447306530.7,1677891,1874,5.24510326903553
1447306521.7,1677891,1520,3.94209526903553
1447350245.7,1677891,3143,9.43192592893401
1447350250.7,1677891,3112,9.22
1447286379.7,1677891,2059,5.48
1447269403.7,1677891,2533,6.46
1447137091.7,1677891,2650,6.9
1447189309.7,1677891,6583,18.4
1447152365.7,1677891,2803,7
1447220739.7,1672676,333,1.91424063946151
1447346500.7,1677889,362,0.404811369636557
1447174691.7,1667817,1052,11.7957201646091
1447195863.7,1667817,1387,18.5
1447162158.7,1658528,250,0.143318434735018
1447143918.7,1699424,302,0.916342347365487
1447314126.7,1699424,286,1.83268469473097
1447260244.7,1701406,319,5.00667742687658
1447311663.7,1701406,337,0.38512903283666
1447260245.7,1701405,413,15.0312569234012
1447206048.7,1678648,421,1.46297009405941
1447283591.7,1678648,462,2.92594018811881
1447133054.7,1678648,356,1.46297009405941
1447389053.7,1678648,388,1.46297009405941
1447356009.7,1675615,374,0.796083282205554
1447418568.7,1675615,831,4.51113859916481
1447292185.7,1675615,1476,9.96
1447281074.7,1675654,266,0.189031032298923
1447418575.7,1675655,1258,8.96
1447292184.7,1675655,1267,8.82
1447174689.7,1675655,1253,8.78
1447312662.7,1695346,377,0.383191436677915
1447406923.7,1695346,442,0.766382873355829
1447401972.7,1695346,369,0.229914862006749
1447281000.7,1679638,1086,2.87441273743198
1447367414.7,1679638,1265,3.38166204403762
1447377768.7,1679638,1119,2.93528265422465
1447367413.7,1679638,1247,3.38166204403762
1447377767.7,1679638,1306,3.38166204403762
1447281072.7,1679638,752,1.69083102201881
1447141982.7,1679638,3237,7.22
1447174693.7,1679638,2233,4.28
1447292186.7,1668608,803,11.28
1447280990.7,1651302,446,1.32792087976972
1447377766.7,1651302,649,2.65584175953945
1447377765.7,1651302,777,3.12
1447356011.7,1651302,830,3.08
1447418576.7,1651302,1450,4.54
1447334921.7,1651299,707,1.33860856478535
1447239936.7,1689550,261,0.613347392218349
1447377761.7,1689550,302,1.02224565369725
1447215353.7,1689550,331,0.817796522957799
1447401977.7,1689549,254,1.72518379029411
1447239935.7,1689549,295,1.15012252686274
1447292188.7,1688633,478,18.1135673360276
1447215352.7,1688633,328,4.17529383554002
1447174686.7,1688633,330,4.91756829519158
1447195864.7,1688633,325,8.0722347487107
1447401976.7,1688633,555,21.5465867119161
1447239931.7,1688633,461,14.2681559662716
1447312663.7,1689781,284,0.366626251956212
1447239933.7,1688587,259,0.820868660462817
1447239934.7,1688629,330,3.40794090288734
1447377762.7,1688629,333,1.97301841746109
1447418573.7,1689546,815,37.3127208215074
1447356004.7,1689546,482,11.4938162464522
1447408600.7,1689546,776,39.3127208215074
1447174688.7,1689551,327,6.19477239567777
1447292187.7,1689551,647,27.8239909506567
1447195866.7,1689551,404,7.46358119961177
1447215351.7,1689551,261,0.223907435988353
1447215350.7,1689548,306,2.38335320419269
1447292179.7,1689548,311,4.91566598364743
1447239932.7,1689548,330,4.91566598364743
1447334918.7,1689548,360,6.25630216100582
1447174687.7,1689547,311,1.15178034997021
1447195865.7,1689547,1334,67.9862718731383
1447418572.7,1689547,1235,65.0990131919888
1447408595.7,1689547,336,3.88725868114947
1447236708.7,1689547,303,3.88725868114947
1447236710.7,1674853,322,4.36498516320475
1447377764.7,1672722,449,16.3312334635253
1447236709.7,1672722,536,20.06
1447141983.7,1689145,456,0.715383872258795
1447377769.7,1689145,518,0.715383872258795
1447356013.7,1689145,808,1.78845968064699
1447401973.7,1662552,923,2.75205736790411
1447195860.7,1662552,792,2.29338113992009
1447281073.7,1662552,793,2.29338113992009
1447154371.7,1652615,334,1.68592964824121
1447369856.7,1687346,353,0.417427544207205
1447239930.7,1687346,248,0.208713772103603
1447388773.7,1687346,331,1.04356886051801
1447239929.7,1687346,329,1.25228263262161
1447154372.7,1677891,421,0.33071269035533
1447195862.7,1660563,1326,9.24
1447174690.7,1660563,1016,5.62
1447418570.7,1660885,1260,8.82530374264867
1447338995.7,1660885,783,4.41265187132434
1447418569.7,1660885,1270,8.82530374264867
1447406922.7,1660885,612,2.6475911227946
1447356010.7,1660885,816,4.41265187132434
1447334919.7,1660885,861,4.64
1447195861.7,1660897,647,3.17679644344308
1447281075.7,1660897,1274,7.94199110860769
1447312661.7,1660897,756,3.97099555430384
1447418571.7,1660885,3243,21.72
1447174692.7,1660897,2350,16.6
1447377759.7,1660885,1051,5.68
1447377760.7,1660885,3261,22.5
1447174700.7,1660885,1028,6.04
1447401974.7,1677878,831,1.85906465699394
1447334920.7,1677878,1284,3.71812931398788
1447280998.7,1677878,1122,3.1604099168897
1447401975.7,1677878,1307,3.71812931398788
1447356012.7,1677878,1277,3.71812931398788
1447280999.7,1677878,2791,6.94
1447292182.7,1666519,470,2.37866666666667
1447215349.7,1666519,393,1.18933333333333
1447292183.7,1666519,578,3.52
1447141981.7,1666519,724,4.16
1447377763.7,1666519,786,4.88
1447367375.7,1666507,1273,9.72
1447396243.7,1666507,977,6.36
1447292180.7,1666954,494,2.74498098310144
1447215348.7,1666954,339,1.37249049155072
1447292181.7,1666954,576,4.11747147465216
1447141980.7,1666954,694,5.16
1447377757.7,1666954,888,7.48
1447377758.7,1666954,955,8.5
1447356008.7,1666954,1304,10.1
1447284945.7,1689601,414,4.16
1447369858.7,1687644,940,7.76
1447418574.7,1660551,299,1.4409514370664
1447173716.7,1667817,691,5.89786008230453
1447173717.7,1667817,631,5.89786008230453
1447373446.7,1667817,658,5.89786008230453
1447403034.7,1667817,629,5.89786008230453
1447172403.7,1667817,1028,10.7957201646091
1447172392.7,1667817,1390,17.6
1447258796.7,1667817,1411,17.52
1447373389.7,1667817,3480,48.08
1447296140.7,1667817,2453,32.68
1447266823.7,1667817,4942,78.98
1447389182.7,1667817,2775,40
1447183407.7,1667817,2755,39.98
1447373366.7,1643057,689,4.13893864473259
1447385815.7,1620552,490,2.86153846153846
1447283548.7,1620552,414,1.90769230769231
1447390880.7,1620552,513,3.38
1447405701.7,1620552,510,3.32
1447173726.7,1658532,336,0.409636480963648
1447195158.7,1658532,309,0.409636480963648
1447172399.7,1658532,283,0.409636480963648
1447195163.7,1658532,321,0.409636480963648
1447191812.7,1658532,274,0.819272961927296
1447265651.7,1658532,404,2.66
1447373400.7,1658532,436,2.68
1447165378.7,1658528,371,0.960233512724619
1447232843.7,1658528,487,2.86636869470036
1447172394.7,1658528,447,2.86636869470036
1447269531.7,1658528,336,1.28986591261516
1447232841.7,1658528,315,0.429955304205053
1447174704.7,1658528,246,0.143318434735018
1447261830.7,1658528,372,0.859910608410106
1447373421.7,1658528,415,1.30419775608866
1447267058.7,1658528,411,1.28986591261516
1447232842.7,1658528,312,0.745255860622092
1447173722.7,1658528,413,1.43318434735018
1447232854.7,1658528,321,0.143318434735018
1447373430.7,1658528,398,1.14654747788014
1447261844.7,1658528,534,2.86636869470036
1447232844.7,1658528,363,1.28986591261516
1447173725.7,1658528,486,3.1
1447236508.7,1658528,528,3.44
1447236509.7,1658528,887,7.06
1447330340.7,1658528,1486,9.9
1447232866.7,1649002,323,0.742962090887686
1447373435.7,1649002,374,0.742962090887686
1447293117.7,1649008,397,1.29769911504425
1447212038.7,1692402,336,0.66468085106383
1447228784.7,1696757,270,2.10470844414329
1447167294.7,1696752,342,1.09106646058733
1447228785.7,1696758,334,1.85914643546859
1447283840.7,1696758,309,1.19944931320554
1447241519.7,1696758,270,0.299862328301386
1447283239.7,1696758,312,2.39889862641109
1447390904.7,1696746,248,0.309360220242527
1447390902.7,1696746,272,0.176777268710016
1447183418.7,1696746,331,2.12132722452019
1447183417.7,1696746,285,1.41421814968012
1447390903.7,1696746,330,0.57452612330755
1447390905.7,1696746,330,0.353554537420031
1447194399.7,1696748,328,0.717010634750203
1447283838.7,1696748,333,0.358505317375102
1447283839.7,1696748,254,0.358505317375102
1447305835.7,1676563,277,0.782341137123746
1447275661.7,1676563,289,0.782341137123746
1447281385.7,1676566,431,1.46935268110841
1447281384.7,1676566,467,1.46935268110841
1447163026.7,1675615,596,3.09587943079938
1447184518.7,1675654,358,0.708866371120963
1447216655.7,1676853,608,0.924568906434191
1447140259.7,1680210,324,0.0197982380579565
1447400414.7,1680210,276,0.0593947141738694
1447173728.7,1680210,346,0.0593947141738694
1447373443.7,1680210,262,0.0197982380579565
1447196659.7,1680210,291,0.0989911902897823
1447140283.7,1680210,312,0.0197982380579565
1447373442.7,1680210,320,0.0593947141738694
1447172412.7,1680210,263,0.0197982380579565
1447172422.7,1680210,344,0.0197982380579565
1447140282.7,1680210,258,0.0197982380579565
1447196686.7,1680210,315,0.126708723570921
1447375316.7,1655818,1124,2.57544901415518
1447175872.7,1655818,340,0.321931126769398
1447173724.7,1655818,653,1.32635624228992
1447258700.7,1655818,490,0.643862253538796
1447172435.7,1655818,381,0.321931126769398
1447173723.7,1655818,425,0.296176636627846
1447313158.7,1655818,3775,10.84
1447172416.7,1668606,358,3.76
1447204347.7,1668606,351,3.76
1447184522.7,1668612,314,0.893459715639811
1447418503.7,1668607,404,4.05866177818515
1447172427.7,1668612,496,7.42
1447172433.7,1668612,823,13.98
1447312218.7,1668608,1243,23.46
1447235296.7,1700094,292,0.252067620286086
1447235300.7,1700094,314,1.63843953185956
1447235299.7,1700094,289,1.51240572171652
1447321401.7,1700094,286,0.630169050715215
1447172440.7,1700094,347,2.08
1447283717.7,1700094,380,2.32
1447283715.7,1700094,312,2.32
1447283712.7,1700094,383,2.3
1447283716.7,1700094,289,2.3
1447283714.7,1700094,344,2.3
1447283713.7,1700094,316,2.3
1447174213.7,1700097,338,1.78721934369603
1447167308.7,1700097,425,4.02124352331606
1447261179.7,1700097,344,1.11701208981002
1447215308.7,1700097,413,1.78721934369603
1447261178.7,1700097,348,0.67020725388601
1447193434.7,1689298,322,0.210250323900249
1447183513.7,1655982,776,3.83670737828342
1447158134.7,1655982,799,2.68
1447172425.7,1651302,418,0.663960439884862
1447184517.7,1651302,335,0.663960439884862
1447224368.7,1651302,534,1.99188131965459
1447172432.7,1651302,385,0.663960439884862
1447172418.7,1651302,479,1.32792087976972
1447235312.7,1651302,377,0.663960439884862
1447305844.7,1651302,340,0.53116835190789
1447313982.7,1651302,1005,3.62
1447172382.7,1651302,1408,4.52
1447205224.7,1651302,1500,4.52
1447235313.7,1651299,552,0.851841813954312
1447184701.7,1651299,417,0.395497985050216
1447305824.7,1651299,917,1.82537531561638
1447215332.7,1651299,487,0.486766750831035
1447261181.7,1651299,2333,6.06
1447258793.7,1651299,6254,16.86
1447313157.7,1651299,8321,19.84
1447172391.7,1651298,2257,4.59672727272727
1447289699.7,1684170,313,1.1592316261301
1447289700.7,1684170,287,2.1011073223608
1447283105.7,1688600,483,33.24
1447283104.7,1688600,354,13.64
1447177812.7,1689541,401,9.50166832174776
1447170697.7,1688633,331,4.63921537282224
1447283238.7,1689785,245,0.818904958492704
1447172441.7,1689785,286,0.818904958492704
1447373466.7,1689546,1445,86.9505299716177
1447198843.7,1689546,829,41.3127208215074
1447305008.7,1689546,730,36.4814487393566
1447247245.7,1689546,828,38.3127208215074
1447305007.7,1689546,700,35.4814487393566
1447305009.7,1689548,1371,87.1512057570169
1447232864.7,1689548,1333,77.4797876310217
1447173727.7,1689548,783,34.2398938155108
1447283236.7,1689548,1517,85.375745157226
1447283235.7,1689548,1283,68.4797876310217
1447158136.7,1689548,1753,110.719681446533
1447283237.7,1689548,1234,79.4797876310217
1447283234.7,1689547,377,7.19862718731383
1447173741.7,1689547,794,35.9931359365691
1447172420.7,1689547,664,27.1951951555984
1447266970.7,1689547,1151,58.7876446858244
1447373467.7,1689547,758,33.9931359365691
1447260690.7,1689547,1145,65.7876446858244
1447219874.7,1689547,3285,203.958815619415
1447158112.7,1689547,781,34.9931359365691
1447373473.7,1656246,2301,8.19261146496815
1447423272.7,1672706,270,0.941870350690754
1447423271.7,1672706,294,0.941870350690754
1447423273.7,1672706,287,0.941870350690754
1447418034.7,1674853,333,4.36498516320475
1447172429.7,1674853,341,3.4046884272997
1447373434.7,1674853,259,0.611097922848664
1447219294.7,1674853,382,4.80148367952522
1447418036.7,1674853,339,4.36498516320475
1447289698.7,1674853,275,0.698397626112759
1447219293.7,1674853,366,5.23798219584569
1447266986.7,1674853,262,0.52379821958457
1447289696.7,1674853,347,3.84118694362018
1447266985.7,1674853,285,2.53169139465875
1447289697.7,1674853,297,1.7459940652819
1447172430.7,1674853,292,2.61899109792285
1447165390.7,1674853,246,0.0872997032640949
1447172442.7,1672713,319,0.860171919770774
1447418038.7,1674853,401,8.14
1447418040.7,1674853,336,8.14
1447418035.7,1674853,387,8.14
1447418037.7,1674853,434,8.14
1447418033.7,1674853,465,11.18
1447418039.7,1674853,405,13.18
1447418032.7,1674853,420,8.06
1447219295.7,1674853,382,9.32
1447289695.7,1672722,283,1.4564671790349
1447418031.7,1674853,676,28.74
1447418030.7,1674853,744,33.74
1447165391.7,1677690,259,0.119734951950549
1447212590.7,1682745,559,33.1036081882331
1447173740.7,1682745,319,1.12823775588228
1447258825.7,1682745,522,23.9494683852925
1447212589.7,1682745,266,1.12823775588228
1447158126.7,1682745,550,31.4624194088217
1447167312.7,1682745,325,2.25647551176457
1447158137.7,1682805,319,5.15489848797395
1447158138.7,1682805,356,4.29574873997829
1447283837.7,1682757,343,3.00688410667284
1447236742.7,1682757,325,2.17163852148594
1447283836.7,1682757,371,5.51262086223354
1447236743.7,1682757,369,4.34327704297188
1447141880.7,1682757,287,0.668196468149519
1447236744.7,1682757,319,5.84671909630829
1447179094.7,1682763,259,0.990226730490979
1447199047.7,1682802,815,37.2430866911803
1447199046.7,1682802,784,36.2430866911803
1447165419.7,1660583,275,0.237790436353945
1447170694.7,1660579,395,12.65469323883
1447158132.7,1660579,370,9.0390665991643
1447281372.7,1660579,368,4.51953329958215
1447373419.7,1660579,305,1.80781331983286
1447170696.7,1660579,328,5.42343995949858
1447274421.7,1660579,324,0.90390665991643
1447373403.7,1669702,283,0.887460628930818
1447400421.7,1669702,485,3.38848603773585
1447314014.7,1669702,427,3.02543396226415
1447172398.7,1669702,516,4.84069433962264
1447385931.7,1669702,301,0.887460628930818
1447373404.7,1669702,448,3.54984251572327
1447196799.7,1669702,401,2.66238188679245
1447411580.7,1669702,463,3.02543396226415
1447158133.7,1669702,518,4.43730314465409
1447274420.7,1669702,432,3.54984251572327
1447385930.7,1669702,355,0.887460628930818
1447172395.7,1669702,338,0.887460628930818
1447184524.7,1669702,332,0.887460628930818
1447184523.7,1669702,410,2.66238188679245
1447400362.7,1669702,849,10.4
1447170692.7,1669702,902,9.34
1447184700.7,1662552,573,1.19255819275845
1447373455.7,1692940,319,1.01387181738367
1447409567.7,1689033,283,1.88
1447189161.7,1689033,336,2.04
1447400259.7,1689033,288,2.26
1447410442.7,1689032,330,2.28
1447266606.7,1689032,371,4.28
1447302090.7,1689033,354,2.38
1447172390.7,1689032,452,8.32
1447275928.7,1689033,688,16.24
1447275925.7,1689033,664,14.1
1447185573.7,1689033,601,10.04
1447283605.7,1689032,587,7.66
1447275926.7,1689033,725,9.96
1447391415.7,1689033,641,9.74
1447172389.7,1689032,481,4.14
1447172388.7,1689032,447,4.14
1447275846.7,1689032,591,8.34
1447172386.7,1689032,497,4.12
1447172387.7,1689032,456,4.1
1447275866.7,1689032,744,10.52
1447283602.7,1689033,686,9.04
1447238819.7,1689032,493,4.84
1447172384.7,1689033,1266,20.2
1447172381.7,1689033,1303,21.94
1447373381.7,1689032,652,7.34
1447400260.7,1689032,679,7.32
1447404968.7,1689032,841,12.5
1447404969.7,1689032,918,11.44
1447275845.7,1689032,651,7.2
1447238821.7,1689033,679,8.1
1447281249.7,1689033,688,8.04
1447281248.7,1689033,717,8.04
1447408304.7,1689032,702,8.02
1447275927.7,1689033,727,8.02
1447275912.7,1689033,732,8.02
1447206136.7,1689031,976,15
1447389058.7,1689031,939,14
1447158101.7,1689031,1252,18
1447283554.7,1689031,333,0.5
1447275908.7,1689031,671,7.58
1447400258.7,1689033,652,8
1447275929.7,1689033,673,8
1447283603.7,1689032,616,5.98
1447283606.7,1689032,594,5.96
1447283604.7,1689032,567,5.94
1447275923.7,1689033,704,7.92
1447275924.7,1689033,706,7.9
1447373375.7,1689031,944,13.78
1447389057.7,1689031,968,14.76
1447283586.7,1689031,625,6.44
1447189165.7,1689033,618,5.68
1447275865.7,1689032,706,8.74
1447172380.7,1689032,1010,14.32
1447392318.7,1689031,774,9.46
1447230812.7,1689031,769,9.42
1447172379.7,1689033,1583,25.4
1447189173.7,1689032,2600,42.12
1447189168.7,1689033,2083,34.02
1447175617.7,1689032,1890,27.66
1447189167.7,1689031,2737,43.32
1447158099.7,1689033,2324,37.22
1447172385.7,1689033,1416,20.64
1447172419.7,1652630,296,0.584137931034483
1447211342.7,1652630,338,2.88
1447247247.7,1668127,596,39.82
1447173720.7,1668127,579,39.2
1447172434.7,1668099,569,25.3
1447297169.7,1668127,436,17.06
1447373497.7,1668099,471,16.78
1447418512.7,1668099,496,18.7
1447373496.7,1668127,455,18.68
1447173721.7,1668127,641,33.32
1447174092.7,1668127,421,16.64
1447174091.7,1668099,986,67.52
1447265706.7,1668127,415,17.62
1447247246.7,1668127,590,38.22
1447418513.7,1668099,1106,96.04
1447195166.7,1668127,421,18.6
1447297168.7,1668127,830,55.78
1447373495.7,1668127,620,37.18
1447403039.7,1668127,795,56.74
1447403038.7,1668127,458,18.58
1447403037.7,1668127,470,16.56
1447195165.7,1668127,494,16.52
1447158122.7,1696456,1959,23.88
1447175703.7,1700958,932,7.78
1447373426.7,1664061,1376,13.4706079782534
1447373427.7,1664061,429,1.50443325236467
1447313120.7,1664061,10003,136.128492754427
1447373429.7,1664061,10320,121.32
1447266859.7,1664061,15279,192.94
1447373428.7,1664061,20260,250.48
1447385938.7,1664061,10265,134
1447174465.7,1664061,15237,172.18
1447384260.7,1664061,20314,260.76
1447301451.7,1664061,30131,350.96
1447265578.7,1664061,15279,181.12
1447174185.7,1664061,8709,110.48
1447213261.7,1664061,30297,331.06
1447265579.7,1664061,30240,366.94
1447373402.7,1664051,15300,173.40023449158
1447261112.7,1664051,30324,398.800468983159
1447289680.7,1664051,25328,278.333724152633
1447373401.7,1664051,15321,172.40023449158
1447312455.7,1664051,10294,122.933489661053
1447305066.7,1664051,25304,294.333724152633
1447373393.7,1664051,20307,255.866979322106
1447257474.7,1664051,25263,331.333724152633
1447312454.7,1664051,20248,224.866979322106
1447305069.7,1664051,9691,112.67748028139
1447312453.7,1664051,20277,223.866979322106
1447308935.7,1664051,924,7.25600937966319
1447410816.7,1664051,3647,44.7183059688766
1447257473.7,1664051,25275,326.333724152633
1447312456.7,1664051,10275,123.933489661053
1447305068.7,1664051,25249,307.333724152633
1447373395.7,1664051,20234,252.866979322106
1447274419.7,1664051,15270,195.40023449158
1447274416.7,1664051,30279,377.800468983159
1447260681.7,1664051,30313,349.800468983159
1447373394.7,1664051,20254,221.866979322106
1447384157.7,1664051,20253,221.8
1447385903.7,1664051,20256,258.76
1447173719.7,1664051,30286,358.44
1447158109.7,1664051,58278,692.06
1447183408.7,1664051,30241,377.12
1447172409.7,1664051,30280,394.54
1447172410.7,1664051,30314,382.04
1447410822.7,1664051,20296,224.52
1447296246.7,1664051,60306,783.52
1447406480.7,1664051,16877,182.86
1447192238.7,1664051,60245,741.46
1447185737.7,1664051,32293,372.52
1447158102.7,1664051,30266,392.02
1447384158.7,1664051,20317,236.14
1447185703.7,1695817,505,0.0497744733333333
1447175704.7,1695817,1972,0.410639405
1447304962.7,1687661,340,1.0912
1447300266.7,1687661,552,5.456
1447170691.7,1687661,367,1.0912
1447173729.7,1687661,413,4.3648
1447183512.7,1687661,509,5.456
1447232865.7,1687661,331,1.0912
1447321349.7,1687661,347,1.0912
1447183421.7,1687661,332,2.1824
1447281407.7,1687661,341,1.0912
1447183422.7,1687661,458,3.2736
1447183469.7,1687661,496,4.3
1447300219.7,1687661,493,4.28
1447305840.7,1687346,325,0.918340597255851
1447373422.7,1687346,425,2.77589316897791
1447158119.7,1687346,392,2.98460694108152
1447305838.7,1687346,279,0.918340597255851
1447373423.7,1687346,296,0.584398561890087
1447390906.7,1687346,356,0.667884070731528
1447158118.7,1687346,399,2.98460694108152
1447227138.7,1687346,382,1.04356886051801
1447285545.7,1687346,281,0.918340597255851
1447158116.7,1687346,426,2.98460694108152
1447373474.7,1687346,352,2.08713772103602
1447158117.7,1687346,397,2.98460694108152
1447172414.7,1687346,313,0.521784430259006
1447238172.7,1687346,685,7.51369579572969
1447305215.7,1687346,656,7.51369579572969
1447228934.7,1687346,335,0.83485508841441
1447400453.7,1687346,1266,20.8713772103603
1447373439.7,1687346,266,0.187842394893242
1447241417.7,1687346,421,2.67153628292611
1447183525.7,1687346,637,8.3485508841441
1447305216.7,1687346,1333,19.8
1447257477.7,1669685,370,1.90838709677419
1447373425.7,1669409,423,0.929767371828653
1447235298.7,1669409,348,0.796943461567417
1447266856.7,1669409,385,0.903202589776406
1447205896.7,1669409,1240,7.92
1447172436.7,1677891,508,0.66142538071066
1447373471.7,1651126,303,0.407333333333333
1447317155.7,1651126,357,4.72
1447172428.7,1660563,369,0.619603625748963
1447389183.7,1660885,2803,21.2397654314747
1447373447.7,1660885,612,3.17710934735352
1447172393.7,1660885,1256,8.82530374264867
1447172396.7,1660885,408,1.41204859882379
1447286365.7,1660885,4980,43.3024215155958
1447172397.7,1660885,503,1.76506074852973
1447173718.7,1660885,1310,8.82530374264867
1447258795.7,1660885,1331,9.36
1447183406.7,1660885,2807,20.94
1447373472.7,1660885,2235,15.48
1447400272.7,1660885,3518,28.44
1447296141.7,1660885,2438,16.26
1447172402.7,1660885,1035,5.72
1447375237.7,1657064,386,0.465487313262203
1447305839.7,1657064,332,0.465487313262203
1447293118.7,1657064,363,0.465487313262203
1447191814.7,1657064,296,0.465487313262203
1447305836.7,1657064,394,0.930974626524406
1447265660.7,1654497,561,6.8
1447274422.7,1668545,488,1.90184460330482
1447158114.7,1668545,436,1.90184460330482
1447170693.7,1668545,336,0.950922301652408
1447196644.7,1668545,403,0.950922301652408
1447183497.7,1668545,506,2.85276690495723
1447158115.7,1668545,418,0.950922301652408
1447241606.7,1668545,292,0.528290167584671
1447300220.7,1668545,343,0.950922301652408
1447265558.7,1668545,353,0.950922301652408
1447172438.7,1668545,311,0.528290167584671
1447300267.7,1668545,661,3.8
1447204371.7,1668545,621,3.72
1447281457.7,1668545,627,3.7
1447265564.7,1668547,355,0.7169787782619
1447305210.7,1668547,569,2.1509363347857
1447281406.7,1668547,414,0.7169787782619
1447323899.7,1668547,778,3.98321543478833
1447204349.7,1668547,591,2.1509363347857
1447192316.7,1668547,334,0.76477736347936
1447305837.7,1668545,1047,5.58
1447150971.7,1687491,477,3.65875942442937
1447150974.7,1687491,686,8.70784743014191
1447150972.7,1687491,790,9.78
1447379063.7,1646909,520,14.8350806969913
1447204110.7,1646909,526,14.8350806969913
1447283481.7,1646909,495,16.8350806969913
1447373445.7,1663347,547,17.655826462678
1447204570.7,1663347,357,3.17974868832944
1447258768.7,1663347,297,0.302833208412327
1447283673.7,1663347,371,4.54249812618491
1447214715.7,1663347,437,15.838827212204
1447238171.7,1663347,577,18.92
1447323781.7,1663347,543,17.56
1447285672.7,1672085,272,4.25045194086472
1447285685.7,1672085,279,2.83363462724315
1447285651.7,1672085,248,1.41681731362157
1447289693.7,1672091,272,3.93477106335921
1447198516.7,1672091,639,51.8404334692167
1447289692.7,1672091,344,3.93477106335921
1447219919.7,1672091,494,18.88
1447373451.7,1672091,346,11.98
1447373449.7,1672091,393,13.08
1447212579.7,1672091,527,24.2
1447373450.7,1672091,435,24.18
1447198515.7,1672091,506,26.8
1447219920.7,1672091,503,30.1
1447216087.7,1672091,556,39.4
1447283835.7,1672034,306,1.11493359690166
1447196174.7,1699954,327,2.32866611459282
1447196175.7,1699954,277,0.465733222918564
1447196176.7,1699952,574,11.2072995343029
1447215480.7,1699948,1772,51.4889418520433
1447215481.7,1699948,1812,49.9406174797032
1447194402.7,1697067,241,0.041069743051914
1447390901.7,1697087,310,0.137381315634913
1447293116.7,1697080,297,0.0177773423300817
1447373454.7,1654621,556,4.32155477031802
1447172383.7,1654621,796,6.62
1447174093.7,1654623,1342,12.38
1447205223.7,1654621,856,7.52
1447172439.7,1677889,449,0.867452934935478
1447158123.7,1677889,339,0.231320782649461
1447227125.7,1677884,1165,4.06
1447373523.7,1677889,1277,4
1447302719.7,1677878,593,0.966713621636848
1447373438.7,1677878,567,0.966713621636848
1447177981.7,1677878,587,0.966713621636848
1447195168.7,1677878,576,0.966713621636848
1447373440.7,1677878,334,0.148725172559515
1447400375.7,1677878,1027,2.90014086491054
1447183433.7,1677878,1060,2.90014086491054
1447293076.7,1677878,312,0.275141569235103
1447373437.7,1677878,851,1.9334272432737
1447293077.7,1677878,392,0.223087758839273
1447172408.7,1677878,355,0.148725172559515
1447389155.7,1677878,368,0.223087758839273
1447172401.7,1677878,3019,9.26
1447163027.7,1677878,1846,5.4
1447183508.7,1677878,3243,9.9
1447389065.7,1615677,501,1.58151036712954
1447170689.7,1615677,439,1.05170439414115
1447302696.7,1615677,440,1.58151036712954
1447158129.7,1615677,1406,8.02
1447294076.7,1615677,5332,38.26
1447158135.7,1615677,1839,7.92
1447232861.7,1666507,323,0.690152284263959
1447207409.7,1666441,1239,9.72
1447392882.7,1666441,1296,9.58
1447195155.7,1666954,360,0.713695055606375
1447399704.7,1666954,438,1.79796254393144
1447373431.7,1666954,472,2.05873573732608
1447195162.7,1666954,329,0.548996196620288
1447195161.7,1666954,302,0.274498098310144
1447167307.7,1666954,300,0.137249049155072
1447232862.7,1666954,367,0.823494294930432
1447167295.7,1666954,273,0.068624524577536
1447373453.7,1666954,378,1.37249049155072
1447195159.7,1666954,282,0.425472052380723
1447289694.7,1666954,387,1.23524144239565
1447195160.7,1666954,249,0.0137249049155072
1447274426.7,1666954,1246,13.76
1447167297.7,1666954,966,8.26
1447260689.7,1666954,1294,10.34
1447373436.7,1666954,1258,10.14
1447305845.7,1666954,1315,12.02
1447204323.7,1666954,1279,11.08
1447167296.7,1666954,1320,12.02
1447225332.7,1666954,1295,11.98
1447174669.7,1666954,1327,10.98
1447373464.7,1666954,1545,13.04
1447373470.7,1657475,528,6.43826086956522
1447192315.7,1657474,4388,98.18
1447278134.7,1684796,591,7.7
1447211343.7,1623991,670,2.87198400355477
1447199730.7,1691700,810,2.98248366235487
1447232867.7,1660551,308,2.401585728444
1447232858.7,1660551,261,1.200792864222
1447232857.7,1660551,283,2.401585728444
1447281408.7,1660551,324,2.401585728444
